PERIODO|ID_CLIENTE|CANT_CONSULTAS_PREV
2018-12-01|t5Bj3rsdU4DP6vUCH0p1nr5o9rh6kw9yzWnw2cL80cQ=|1
2018-11-01|ITCxchKjFU5pNoV6iqDAm1u7+296t6zlb+MtRR8DMG0=|1
2018-11-01|OiItRFqXEwpwj/fcol+zht9euTLYmELLdl009XWserY=|1
2018-12-01|zcjUr3EiTlYDBTRNjoEdpUM1mPEq+e0CeI+VMfE/yJA=|1
2018-10-01|/lcjdk9Lu8TuZS6CkOlDL8U8+tVcUd3Fgycl/yVaY4I=|2
2018-12-01|/lcjdk9Lu8TuZS6CkOlDL8U8+tVcUd3Fgycl/yVaY4I=|2
2018-10-01|kFAHmJ4KD9i61nCKevQcc1zMyTzhNH4gz2X8fu2nHws=|1
2018-12-01|kFAHmJ4KD9i61nCKevQcc1zMyTzhNH4gz2X8fu2nHws=|1
2018-12-01|4CcSVDPTuGb4QR+8x9bcmXxfNoj0daIqFAta8lt38dQ=|1
2018-12-01|ce1P4LKBVVxQNpHziBe5GLpuUup1K6Zyxy9qNFHViQ0=|3
2018-10-01|CqB91X/4eYRsh48D7TiluDHUOaRno8Atl4FbG3s1f94=|1
2018-12-01|KWEO1XvWB/LcfGo4EeaaGHokjn+yHIIv/BAwCycH/5E=|1
2018-10-01|KWEO1XvWB/LcfGo4EeaaGHokjn+yHIIv/BAwCycH/5E=|2
2018-11-01|KWEO1XvWB/LcfGo4EeaaGHokjn+yHIIv/BAwCycH/5E=|2
2018-10-01|9Rx00dEXhlgWbk5YbnHGjlqkY+FJSAGmHp0CsILNdD4=|1
2018-11-01|LR7mmJhcbWbAW8nwa+v4ba6Ao65JgnNNFQKJhTZ/8kA=|1
2018-11-01|/CNb3lrw6ez1JcsdiTG8saxs6h7JuNIFb3Mqlkng/lY=|1
2018-12-01|/CNb3lrw6ez1JcsdiTG8saxs6h7JuNIFb3Mqlkng/lY=|1
2018-11-01|d/7+TzPg624xUAe4ZCHilTKqVbT7TubpYOnZEWLKW8c=|1
2018-10-01|lVlIFdBUSh3hTLzQdbtx3kxFU9eL0dkxKK+9zh8zCdE=|1
2018-10-01|0OyRrGIqJvMXAKZWVbeo0KMXP9H2d/RmFqC139NfdAA=|4
2018-10-01|B5g3Q3TknoyXVciN1r/Lx0dbnsGzpNuouI0+9xh47tk=|1
2018-11-01|EPpksd4SqxUDTGuFY5YPTsFoFbS7qOQrgaaLa2nN2n0=|1
2018-12-01|OeSaWtO0jYQZMmj1EQkFnzXLw88LnesBjl4L8/3cIG4=|2
2018-11-01|ye9l1TxBfYdfKp/LDE3Vde/n59+ZcNJd0Sd38AgoGS4=|1
2018-10-01|NBy76KT6m72nuuPodCVaVDvRs1Tl6UWlSlvw87nT1FI=|1
2018-10-01|sbNfPQ2+/I3bRaKY/bZKGopsNWTRcufB57RaNQU+hbA=|1
2018-12-01|r4fdNYc3mNKRFdO9ymwiBHp2V3QoOVRLZNtB3VjFL/k=|1
2018-12-01|Lcz9775XJyfVqHG2whPCZWO9uPWD3HzZ1xaiwfwa2h0=|1
2018-12-01|uNf+R2hYAL8cztDv1s+JVxSq7jVoWC8NIUZS16tbFsc=|1
2018-10-01|HSMgwB1QmjHA+4lTjFMZ0x00cWoWZfMNiNk6flOlfDs=|1
2018-11-01|L+xkMvJWH29FzkjrdCVk5RNANZUfA97XSbvhRvxAaX0=|1
2018-12-01|HFdvysbk6LefAdo9VctUUiiQ5D13QU9medDxBGuQ3CA=|1
2018-11-01|TAVFVWu8OKOhfEYhW/klqZH+5pfEnaabLSA2KQDRulI=|1
2018-11-01|HV/b16gnbfzBIyi8XDUGO6urdyTmH58lNvY0TsSrGLs=|1
2018-10-01|lt8bn9/bDQ27zagJ+aZfufx32z5a2ttTTyFZJWdvXUE=|2
2018-12-01|s4T2J76mMVbX6PgK8FbRqCov4qY5ZOOjLl9khw+4vfM=|1
2018-11-01|+XkXcufnFzmzlBEmPu0QBImPh9QAT1ombM1nf5s2quQ=|3
2018-11-01|Cj4Jb3Z3wR0eGGCAiBXF4txxNmSQDeTRJMVIYh5jHj8=|1
2018-12-01|DLhEZMBLskurEInzq8/iia/UNYnCbLgBBXgh4fk64hU=|1
2018-10-01|o2WluiRIFOHNjLOlfsAJzXpB7lQ1IP/3JNjWHQO8uEo=|1
2018-12-01|YxKDMDz4TIddB0hda+oXxwYZWjkiMjm77U42jGXsjW4=|1
2018-12-01|y1mkeNyPvwe5Es+6PJjz8mzzdXmgIfVJbutHSfGw+kw=|1
2018-12-01|Y40uo9Apw9MDeZfsUcaXDdUohXl0wm+FpliFmAUTMiU=|1
2018-12-01|ZpIezDGCE+3E6GDdHirtR7ISzQLdChgW6BdeLf8DJRE=|1
2018-11-01|Dzd8r9f4EghSLdBBwM/7t2Z+x6BV8KxohZMJ1iCkCvo=|1
2018-12-01|sKSTYetQpzmFDLHvE0fFGGdsBy2RSV/qS/gBdOluwv0=|1
2018-11-01|eoJKsKcpPS7cFjRKN8tgXHBLqdBqM9QcB/UpXJLNcMk=|1
2018-10-01|SS8gDaOFTl9ciZ1KY0b4a3biu9HOrjUesbwjatJopFE=|1
2018-12-01|RK0UvmX37BYiB4I+gzLq33EkFOA4ZYpUDwyNqDbjziA=|1
2018-12-01|1jPm0HkhPwL4g7uSZeRhpjvfFdcfoTnI+Fvgs41CMfg=|1
2018-10-01|tly3SyRM+1hYB1NtSSfaRnmnmop/d1KkWr7O6VU0oR0=|3
2018-12-01|QN5IwdwsmnYJQDvJtvsFbHnoGKvSxPImljbBgviFCN8=|1
2018-12-01|Nx2HejfjR7RAdEw3tv2uPZIRyFk8MmF8dT7bD2ygm5U=|1
2018-11-01|ODq2E8Ret8Uw8LqFERUoxxIHoXM23aMrPlZVc0KYXR0=|2
2018-10-01|ODq2E8Ret8Uw8LqFERUoxxIHoXM23aMrPlZVc0KYXR0=|1
2018-10-01|MSAxw+If8V2J7HlsiML4ilED6ygy7BVBId7g7ftK5E4=|1
2018-10-01|YyK6X7QgnFdrrZI5TmZoLjIQzazFgq6aHfTBnbdzW2o=|1
2018-11-01|b0yKcpfu3iVMrSu4Pr++DqutNpPH8CB66ThtTxPzqSY=|1
2018-12-01|ZGuAi8o8aW91iul2Qt8K3kaGBXT69sWrTz7IIYxaIUo=|1
2018-11-01|bQBXgvS3+aSo7CJ2rRNqNWwAj+B3qFB4Kb2xtyz8ysw=|3
2018-12-01|F6OHK39D/QiFcjz4HO2+ZNDuxIgkTBW+pCLGZZFvYWA=|2
2018-10-01|2pJQl2PpNu/gRBvcWX26C70dgWF50/j1p5TLVhMXXYw=|1
2018-12-01|9J1U5o8vL72mX0Tifip2T5VIm9be2wG21NujitFrLyk=|1
2018-10-01|qONd1RezQzJtMtzg7Y+eOSWFPSRX0YjOMQ+IbqTAWxw=|1
2018-11-01|smCM0iaJ/jh3BVHxUS5JSjCIxwzD9ebQxenRtQXdNQ8=|1
2018-12-01|zyEbJWnOUeX76OLRD3o9INE4UqQpdreV0+kG8MrGYkE=|1
2018-12-01|1cfOXsOQWFVdA5+ZwuDTOIHyG1qelkP28/kADqvqsPw=|8
2018-12-01|rF29rFQ2JyDo5N4nUCaOOAg9HSCtmFc2D8BhMue8z1s=|1
2018-12-01|XQ/bg2hKzuU3oQyS5OnWuCOyysvu1azBbbDocVxOa2g=|1
2018-11-01|PbOSZ6DqkwH9AZ1RKtUROwL+tHZqA3CgvP+Jr6IiTH4=|1
2018-11-01|A4HAqXRBLHlQ1vFxMQKCk6jKoQQjvymqzzokqobg6tU=|1
2018-11-01|S0p9xaDY9LNaVrhajK1WlmVwCk7Sk6qJqvuePuCAD0Q=|1
2018-10-01|uMdHVnOc6CCC6BmdogpleSz5rmxX6/tq4YMKwxyFZGs=|1
2018-11-01|iQ4LacqxzYAgI6P14+hF2lb5id6U7MtG6tPp0QHOmWs=|1
2018-11-01|C6f4wRgMILLJq+CLFtoc8rkLgqUZ/Vs8HJlMmFsb0EQ=|1
2018-10-01|C6f4wRgMILLJq+CLFtoc8rkLgqUZ/Vs8HJlMmFsb0EQ=|1
2018-12-01|F+kut+sXmfLaFKZmCl5pM3IjTM+ruTkfoXGt3d77ylc=|1
2018-10-01|GnRFePtGs4IfglBAeCPVtrLJfZnE+I8A3hu+BgXIZ6U=|2
2018-12-01|h2vLtWkEFA0CpGTPki7/FH5zLamEsNMhoBCIjlgCnAA=|1
2018-12-01|mYuAc+cJnZU7qZHuWKuStYr4A+wVbKg5TbMCizR8gHU=|1
2018-10-01|72VhSylEgTS1UE+NnpjcD9rN9C8dgKWTYem8jXA9WE8=|1
2018-12-01|0FXoa/aUPDjXu8pRuy5YAoZCAQ+/opXhedQljliBQA8=|1
2018-10-01|wRhrTwYpGERC7g+rgZKNa/58fATKK4IrWz/gFJZvvqA=|2
2018-11-01|4+eIaH0f53mavOarVJNTNJqzOEJeRG7XH183B4s1gGc=|1
2018-10-01|TiA/m5keb1TowciwatI2ZnJhaCPKAlJ/GSaD0vYUpkY=|2
2018-12-01|g3TifcZYi9w3C+FoEit2ZnkJjzqePVYvCpZbLRnEkv4=|1
2018-11-01|XGgLC34uiXiH3y2U1nmk0g1lF0uzTAISRSRDcWUcOTw=|1
2018-11-01|y8T9TrgTE5AHDz9Y9ZSS5E0xOAPTBPJd5MQN+icZ2tY=|1
2018-11-01|0eR6CE5GfC9HbW1Ho93QpiPT6SgKlMiC6QphOkUSCbE=|1
2018-11-01|LhWJHZNBKZvwvQg248isFlHv/d4y7pV3J5D7z7NRpPc=|2
2018-11-01|nVPF+x+CwjOm2c+dVXU25kvV+iNgufilEl3ReBP35fk=|1
2018-10-01|/JWLmGUcikNbMIeD3p9UU9ZSWoJV5//Mew3uWD/uF7A=|2
2018-12-01|CXBlqHfvOeyjEdJk7RMKmnjyZUZAYtvA+hj3zQ8Fok4=|1
2018-12-01|jn0MsobhTDSHUS1SgXx/ndzGKE1746pa5Dawv+DBQic=|1
2018-11-01|3/Az5VE6c/A6rTJFQYdBgkDJo4hVZBkHijrYZOHtNXw=|1
2018-10-01|PvY6xmnn7ZvSyuRsyTGr2YeFV/2RaRzkm4hzNfdEkZc=|1
2018-11-01|nti0aA/PsH3S17P5nlllq/TGfz14i/Hk3/GwngjnHCw=|1
2018-12-01|WegfTHEmJdR4F7L/tX6yNk9VjA+q7yP93Axaf4vDqa4=|1
2018-11-01|XKsZxiHY6E2E3cn0THYVxkdGWJaYXgaA6GX8I26vvfE=|1
2018-12-01|PdtGM9m2OMOI/eUf32KxVfJFK35z2L5FyJXtFQcI+6g=|1
2018-10-01|j60TvKbfVf0gK5oVVSwaardu+aeiI2iGxTl15F8TkW0=|1
2018-11-01|D8O3BWl0IKsMdxqQatELu3paN3dl/X/yADIJUnsImjc=|1
2018-10-01|2/fGaDXNGW9Re/w1pIgcaoJJfZzHHLbuXaeC3+BtWmM=|1
2018-11-01|L4e8xqhMCh8yHv7uhrnc9DolwdX1h+6O42cF79jRrfA=|2
2018-12-01|L4e8xqhMCh8yHv7uhrnc9DolwdX1h+6O42cF79jRrfA=|3
2018-11-01|/dn6jCmr6t4UNDZQvXTUbQ10CpKM5cIpibKW36ESrjU=|1
2018-12-01|a8ieflGj2Nt8v7q2q2TQPrL7xPzhezRT6IJJKefQQgY=|1
2018-12-01|RKbXeOi/ICq/x1x4ro39ytqGVIBmD6tmNWWJHm0exL4=|1
2018-12-01|T4VmNWR6BjjrFhJ2INuphg9JH5qKF4TpQRDi7HoBFpQ=|2
2018-11-01|DoNZNmsruws8WrZ9WQ8kX5d/9NK2Z8I4bcNXDDEBd8M=|1
2018-10-01|jE9uaShAimjqYqUzGnUTgx2PuAREdDINSvld7+YQzxQ=|1
2018-12-01|KOJbSBi9ycLJjii78jiRng5Srg6Ioaedb/HWhVJNy8A=|1
2018-10-01|unpDYeWb5N+DGACkhpI+Y3G815I710NjyntcrLp4rW4=|2
2018-10-01|90njzW/evpoK0Rf5sd8vE8eIZ4DwjU0yIhn0cVVr65Q=|1
2018-12-01|pxNm4u+EZZ+/MwYeh1pAZkNXQVKowxk5E5u9AxhIFCY=|2
2018-12-01|pNClbjUOgtSltfh+4+XtqJLD3ZQdCzHAorBzIm8JWhk=|1
2018-11-01|/G5e1ZRwgCIy97ttDv7ITuwNN29QzJIvZapt7Vs0Qu0=|1
2018-12-01|oZ5z6dvIfrS8vb+WqC+zVTx/rmN8usrkRUjaWpnzoMM=|1
2018-11-01|WODlPL1JOqaVq8ww7l/Q2hKhvXVnSiOZpQrxl4jRjOY=|1
2018-12-01|JkLZEbBLu5sEVwGw8s6sIENIoIm4FIYO0cgNHvtmJH0=|1
2018-12-01|TtvQxUADEuUIkLxPmCnaXvJvEamWCAnaVPtPTCiPabI=|1
2018-10-01|BsGRpGpMON0MnT8e7od6OOg4T4edPvy7pEYBaMC7F4A=|1
2018-10-01|8IqY2D80Uk1hwk405WqRvghy9PmDEm+NuXujf7QIoCg=|2
2018-11-01|pPo9mAyfAQ8hQw7ymABAdwmmy/Ib4CBwM2FNYjSEbDc=|1
2018-10-01|pPo9mAyfAQ8hQw7ymABAdwmmy/Ib4CBwM2FNYjSEbDc=|1
2018-10-01|v3BfPd9PUa2uEC4dmqAzXYVDum286Q/CPgtn1hZtPA0=|1
2018-10-01|aik7ANrXxC5PVnuAYOmF5DpmrMHsuyYkL9teC7QzXFE=|1
2018-12-01|/LxRnxYO899Z1eVlpNqyR6nLYyQUJ8wwK18QCHomCTQ=|1
2018-10-01|C9ns+BFGwD2ELShu+HLWaRu/XB0s/SYPduehkgLGFiE=|1
2018-12-01|mha8tM2ZdWrRUiYmy4LfiHr6uH31a/E+b21IZphWnEQ=|1
2018-10-01|/At7ptC6CtymxHrUml4IdRNvtx9FJopb3VyvPCtP9Lo=|2
2018-12-01|ES2WA05d6tyDT/k8T++yDD59DFj/xyg9ARkUeKeBWO8=|1
2018-12-01|1nJz1OIRGSNYCu/BfPaw8If3NUvrp1UcFniRmMbdWCg=|2
2018-11-01|CYBl4Hq37Vql2jIDgcXHWU3rapCzZVqkW1eVKLFc2V8=|1
2018-10-01|7dELlTZTHKscfeBAvpk0ta3M8lnuOBAw2pBPh1fsTNo=|2
2018-12-01|+jN/KRSVPm0A5PLrP5OC7SN8uAsKnd8oXT/OqM9lSrE=|1
2018-11-01|7WbXg8NG6KpQRBhMD49OISz0SXmRhdK2NbUb92RRiDY=|1
2018-12-01|e8rqITsXnJ1wroCBx9rz+JfB4NanMzAv5wsyKDxjmV8=|2
2018-10-01|0X3oWY+YQE09UUUpoYqQuXpFX+k+yl1tL3zJJ2wpyLg=|1
2018-11-01|XVA2r+EInnSHRIuEO3VQCJph5TM67rBQQBYFu1+9TWc=|2
2018-12-01|XVA2r+EInnSHRIuEO3VQCJph5TM67rBQQBYFu1+9TWc=|4
2018-12-01|kmkgaJQX5ft9KnRyImFHn48kgtFtOyOAGE/zc+PGoDo=|1
2018-10-01|73LPU9OwSlg1dpz2jYoHoy+gKu0fMy6rFG+jwEQJK5c=|1
2018-12-01|7Vnxs01iYFRXTtSki1QNcxdxckuMe3OYDY7nN9dtz7k=|1
2018-11-01|WmDP4XJgYWYA3nUSfaGzjRoiQLjJijFOaPcaQuJyqPU=|1
2018-10-01|eMMK964ZCw8/ISRAxGKaV8uiyEhOYgYZPKxTX1LaKds=|2
2018-11-01|eMMK964ZCw8/ISRAxGKaV8uiyEhOYgYZPKxTX1LaKds=|3
2018-12-01|eMMK964ZCw8/ISRAxGKaV8uiyEhOYgYZPKxTX1LaKds=|1
2018-12-01|UpXLMHuwURpyOyi5fVVxi2OGeu/+qaEUh9i9FFii1Vo=|1
2018-10-01|5sbiD5bV34SSgHG2p3hDXtPr2rkMD+/gtS7JTJp7h7A=|1
2018-12-01|GXJr4jPYfAELde4+VbuNpR8sSvn0wnd1XrUtzt6nhGY=|2
2018-11-01|GXJr4jPYfAELde4+VbuNpR8sSvn0wnd1XrUtzt6nhGY=|6
2018-12-01|s+KQ9KoJ0LCNWTHpI14oLccffKrhBLPQogGxqywvNc4=|1
2018-10-01|S3gXLTYZh1XwQ/CRcLgzKME8T5CloXxkKTfB0L1ntWI=|1
2018-12-01|dqwDDKQlyptBepJXu+HAjgb1u18nchuo6px8mv9vDt0=|1
2018-11-01|QKVREmKRV3wZwUbgLWeTQMm4Q8482tb0BXCH754lc08=|1
2018-10-01|byb4jC/HMyrvnTC2mez2sep5qn0jeEBzRsq6M5kt44o=|2
2018-10-01|ECojhurzaRqX5ttvYtI+irldXWMd0Uf907Pir+gNgxo=|1
2018-12-01|ZivM+NesX8ltuGfpkC/Vw86YwDkaAsCJ1I39lMSiVlw=|1
2018-12-01|MCsJiuWLuLthKVrmafy3SGcbR94Wor+2MkZVcvZCatg=|1
2018-12-01|ajwmMssKG1w66DkjW5P+e/TTiDhtgeMksF2NewiyZO8=|2
2018-12-01|GvG3Sv8PgMYi9gaC2YzcvK/a7/uBmy/E1VoPb6S9sew=|1
2018-12-01|TPfslxijX7PTCHGjxXu1PMxthpsFQD8WpJZdI/bRBbo=|1
2018-11-01|TPfslxijX7PTCHGjxXu1PMxthpsFQD8WpJZdI/bRBbo=|1
2018-12-01|5pW18dWoEvI8/+Cfj/+NsAhfB01/ClqYkESdEoylvtk=|1
2018-12-01|FQn5wP/MF7y21+Yj7DrKWvfDDW0Rp4pk/T3ASf3dEr8=|1
2018-12-01|Qbg5lOtRrAaxN2xKJ1Tfdg0qxRO6y/UjcJIo5YkUbXc=|1
2018-10-01|8VC0ol1dJ850AmhJLvGrpirL8N2PYvfMqDtL6fEZX8U=|1
2018-12-01|EEPvO+AFTt8Xn9BrTYl3oSKIsWQAqL97kGdWKvNdnj8=|5
2018-11-01|rOdwINIqdSIkEaHUrImMm6R+IHe4DFDe/4Q+lUJMjio=|1
2018-11-01|KHGd7GLnQTGCzW0Y1SClbHYj3dr3xYmIrzVOjkIjskk=|1
2018-12-01|ug5UWaKiPGWM2ZLaOM8O9IVA8u6joTgARYJLOBwJgFc=|1
2018-12-01|7oOhTmQSc6Q5/j2FAgCDf9zMzUxEcIV1CiGBE3IpuQU=|2
2018-10-01|4XtyEjmUkR8BEwIH2CAjXNr4El0AGlswNuMTdHSMEjA=|1
2018-12-01|/YBYvRm3II3I6H7tpIKOh5IxJ7jlpRo7Ixjfiahv2NU=|1
2018-11-01|MdISy5DERzCKs2rZzBsUgrC4g/+RVPzVyfRFiOTH0b0=|1
2018-12-01|imM6ftlMGZBgjV31YgOVnMJuESnrCNbRaZAEfBpIWA8=|1
2018-11-01|hRv7HExy5HIcFtbkTRCh82TGn4G0REfWXhkShSnKJ5A=|1
2018-12-01|0S3Jq88kE5iOTIg8SIpn/hVrR7qJn39WJM38x91PktA=|1
2018-12-01|W0ox6pbHDvavFQTPZfICs94k4sCPsm55c3DAJis7Ar0=|1
2018-11-01|XyQnLSpOxJpRFAyfQchm89iTVmIJb7LAozueFVU57mg=|1
2018-10-01|sRV1MUoYPstYHt4jTqWfTGXEsq4Xewg6GIe8l/+CJvQ=|1
2018-10-01|Ama94HE5PLp63pZirnBERTZrWM9wH95fd5QVAl+nyg8=|1
2018-11-01|Ama94HE5PLp63pZirnBERTZrWM9wH95fd5QVAl+nyg8=|2
2018-10-01|e9tCWkXirdbWtq3X0lTtuXENn/nh0gs4uAwzjzHIxGY=|1
2018-12-01|fMLK/HOA2Cul4qtOie58J0ZepnwZya87IEOB2vClN7I=|3
2018-10-01|Gtc8Sg2hCa8s1ls6R73YEe04T+Gurzq+FDSEJlzulRA=|2
2018-11-01|Gtc8Sg2hCa8s1ls6R73YEe04T+Gurzq+FDSEJlzulRA=|1
2018-12-01|4yDG8NuveKMl6D/m7VukCXq10lCxxSPyk4XgOF5GUY0=|1
2018-12-01|LVN4UodvsiNEBdNnLNpLc25T5hk3E2KcAyUC7pBIpY0=|1
2018-11-01|sHuSXsiIriSQxYc+LRSiIDIzmJb46J47bVVOlFZSCuo=|1
2018-10-01|XTGSzPJ1S6UHVVkvfOZ5YC9ag/bkZhpXY2VIiQaa5Xo=|1
2018-11-01|gwnR+kVF7QseNeIlr6Q/u8jEF/ejL726Sy0i6Tu+PXw=|1
2018-10-01|yfYbJbts9C/V9C+RzZ5liU1pab92vzsSMR9BdS721V4=|1
2018-10-01|hRVs/9mQEx9E92NBgfXbT+49/XtSbCNKLzdTiA5/W6g=|1
2018-12-01|hGtgmrWPx0u6QAGQ6c1INtus8Z7+zkhN1S2xJ+KWLvI=|1
2018-12-01|pI6wevMBDtpc6EjfdEwEOG4X9yiMe/satQMZWETmF/8=|1
2018-11-01|ypwTf3Es92hwBHWmD4VDC02ZuoIDqNNHYoeyDXVlnoY=|1
2018-12-01|Vt6x2wGnl9H28YIJjeBL/kpMca27dhtshtwtTr14rQY=|1
2018-12-01|OqaP24Z7ntxMby9Rgqxo8U7Y29BS6lS9wtexcu6ydiU=|1
2018-12-01|E8wPB4hb8e8o5K8ieqglbiz7ZXY8frJ3pVbF6cdKQcc=|1
2018-12-01|7tpwvp2Le/Mzm3s6ZO3lDeKM5OyU4DvNRdNCWLPVBa0=|4
2018-11-01|wdv0jydfWe4Vhff+RwkEjdRNahdFmLAjw1hXf6Rv5tg=|1
2018-12-01|NkYGt+xOEaAio7A4cCn18R5r0RpxvtuBgR5Rx0bgABA=|1
2018-12-01|+y+FgYP4EQZkxrLTxZ9C4qQW23GTlmR/SsRp1Z6Y/KU=|1
2018-10-01|Ft5Cqk64WiRafEPQ7QYYaHbNZa9wXBmr4Vt27rPbnmA=|1
2018-11-01|jjFRSoKMAaY8iCrhqI9WDojz+3WI3S916ClGn68Yfgg=|3
2018-11-01|+ittgIGXj20NFUD5kgh1m24PfUGzz2IuIvKOxbCGQAs=|1
2018-12-01|3ubspi/ZF/BwU0WLvzEVSJVYno671Q/s18/roAGGdW4=|1
2018-10-01|W4DOrJ5HNAgWjXWJd3DTSL6o5eAfYV+MKtcFd/j6dUU=|1
2018-12-01|Iy3W7rI5Dw9zpRrzsodEYT0XD6g4jOVxiNF3fKhqyxo=|1
2018-10-01|PJir/fH+29YeFaWXg9Zhd8ID+7mbi5052jfbjUatyG4=|1
2018-12-01|6LRJxLPyzOG43as9EE4OQRpfjRRRzaILxQSOIu6c1yk=|1
2018-12-01|dUkXiLmLvw9tLxz9MatmTgAZxqoQEoSKKG9tK6Y0AuE=|2
2018-12-01|hYNB2ngdCpzL7vAVLIx78ylbCEg4uXA14FdeT7ii1PY=|1
2018-10-01|/WC5SUSDZFLNzoXXcKXhX/aOp875tyazr/uF1o1qw8o=|1
2018-12-01|cFpN9okQ2VHFZrXjHLSLBfj+A+/azhvDZjXEkowRQTI=|6
2018-11-01|BE1GmtvLaJqwmur3crglVmaknNqAFD/V1e4Hxs9S0hs=|1
2018-10-01|dLhkmluclBbP3Lk7LeeD4DzRjHItqcw7MFoTI2dBIwQ=|1
2018-12-01|MX7iqJJXRdg0Rdf85sIauP4WZQNzkJrix8TThlDBN3Q=|1
2018-12-01|XxDinqeu7VuSSclPFt8/lj01O9TVyQogcjs9MfAi+QE=|1
2018-11-01|mkNsK5I4jrOsdjWQXzBvfGw7CfxTbwzpNNNkqJryheM=|1
2018-10-01|OO49mBSqsFeR+T889cchVO5BJ3yXjRtmX8YB+E1upow=|1
2018-11-01|OO49mBSqsFeR+T889cchVO5BJ3yXjRtmX8YB+E1upow=|1
2018-10-01|CGkDN1fp3dG5BB+8pRJSWBfW5vrIMLfe69tsrI1wsA4=|1
2018-11-01|h7+MiC8+E7X0xFQ6WQkXn3q5MF4eHsQ4SxhMEqJx6P4=|1
2018-10-01|Mh71Z6dUqyoAAMuEou+CEOW+Iy3wUSA9gMMMIkvHTkE=|1
2018-11-01|L483ckIXTnPu2k1h18S6shCcU6nlzRCdWubHgQF0J5k=|2
2018-12-01|+6HssXs665e4chw+3ItPCEe+Dy6LdI6Rkca78O56w9E=|1
2018-12-01|vZqL4NOLoEL2EnRJqEPQ3LyXJs6xstbcJJmzw9g8uWA=|1
2018-10-01|B0pSTaPF5h5DS2XGNwEGr2C65+jdNRwb0icIU4gojLk=|1
2018-12-01|VBDJcFjTWZKFtR0CCpaFJYu/u+dvJ1vtFKNmallupXY=|1
2018-10-01|4h8UPTURhwF1ueuHbhlQr7HYHB6MiN7ZfqesZD/dbeY=|2
2018-12-01|Q1IzMJRg+Yzw/pcVaNPOSP80TbhKYZWLGvmMNcrTgEE=|1
2018-12-01|QoQFIYKdQUGkGMOsAqBiWweON8P+4rP0cEvFch66ZdI=|1
2018-10-01|QoQFIYKdQUGkGMOsAqBiWweON8P+4rP0cEvFch66ZdI=|1
2018-11-01|9mdv+bbr3Hs1aGmD2t2zBN0ib225SzHICrSvOBvZ2ZY=|1
2018-11-01|nTOXxv0bmEERqEO/CxxhJVzNeW1ghBT+r85Q5MesXXM=|2
2018-12-01|nTOXxv0bmEERqEO/CxxhJVzNeW1ghBT+r85Q5MesXXM=|2
2018-11-01|cqu7FMo6oKasyruyg/tIUpF57HIcS6We/E9DMd6ROzU=|2
2018-12-01|NdymxsnIgqSyyJ54Cghq3sm/ow8gE5MDwSCafY/dm6I=|1
2018-11-01|POTGOM+WQg4RZgLxgHbwY64EoquARsA/YNDB7SDFet4=|1
2018-11-01|pqLm9FbXKPBEKC2cTbsUBjeALYVAmJyf+0o2xldw5eY=|1
2018-11-01|9GQ5QOD8Ng2kow8qQlovmfS49KBkJxnbaSKIsk8IDQQ=|1
2018-12-01|SWU0WI+LhmNBVjDxTowozIXt5X3/hDt8HGZlQRyfkR8=|2
2018-12-01|6rOToRMqiIUFf2xVsPXZLUAfUK1dKwJKwzZ9Mr2/9ME=|1
2018-12-01|xt8ZpbmkVIEEKLx3C6Vz04RNy71dQgt4QDtxZI7X6lM=|1
2018-12-01|azWvWsRpN8W1HUXJWbE7YG7BhDk4GvM03twVDZpAJRw=|1
2018-11-01|QyjwKYdEJo0d8DAKdgsGnSiwlIcEkxFDgVIKxyr7d1A=|1
2018-11-01|9H17HXBZuPjcKObgrva8xs5LaKC+S95Pe+9IuXI+L1o=|1
2018-11-01|/9kig3AAVUWwrTiFlpBpg6PBfG9O1unEHTjECElYbNw=|1
2018-11-01|7uykAaQOm0kiCEDVGZ4nW1dA0YSa98Da5WSlXVAE+R0=|1
2018-12-01|79+5c9h7l3z6iZuowFvICdzIls/ZGqX0aLqLECjlbgw=|1
2018-10-01|0xdKiMJ9oVeX4DdDGSzuayn/nr+eBV6aDePMeT6SbO0=|1
2018-12-01|SCZwL4Q5UzEMuUJBHxNzOwB5x/4WVEv8NZJyQByrt9Y=|1
2018-11-01|I+gUwPUxHiwue4E6wY9/zpqLNClhhelzquzlHfpZhhE=|2
2018-11-01|0zqfkMib61m43w93uF5gQPyzL71Jo5N3I4aNqsvkuU8=|1
2018-11-01|Rn8cNf2+Z66V+GmEkhmYkuHsOFVCg1R1O7Jpjj3p5zo=|1
2018-11-01|eYESIYHMkFk3faY/6FhUbYmznPWVV9N5ycjXKygCBu4=|1
2018-10-01|sQg3TdwSTqXthaxOUNsV563aBoQfV1SjOMosgCkmyHk=|1
2018-11-01|ayCm1YZE+782eNLrHPBI0fdi9RW0XngHzTyunPcYzGE=|1
2018-10-01|KHBXoFCo9I7R1PGLkePBCbwR9/dxF8EYG1JaqcjjP74=|1
2018-12-01|FczOfgcvthNhsVxXgrDWWgimqZz9EuweYfUZEiF9rrE=|1
2018-11-01|GgHiWMOM8J4V5Nbua2bILfJManCcl2YQeTqj+PKg+os=|1
2018-10-01|4HxPOWJq9+yRxPCnrwMXuYnOpnZ7qZmRI2ACYM4m9zg=|1
2018-12-01|pEjK4aLSO2RepttN9YOP+8KaTU49vB4atHKi6uTdZ0U=|1
